section,sample_id,taxon,date,label,rel_abund,level,temp[C]
81RABR,15_R7_11_15_21_16S,Methanobacteriales,2021_11_15,R7_11_15_21,0.0994233446013124,Order,30.0
81RABR,15_R7_11_15_21_16S,Methanosarcinales,2021_11_15,R7_11_15_21,0.0596540067607874,Order,30.0
81RABR,15_R7_11_15_21_16S,Micavibrionales,2021_11_15,R7_11_15_21,0.258500695963412,Order,30.0
81RABR,15_R7_11_15_21_16S,Micrococcales,2021_11_15,R7_11_15_21,0.0596540067607874,Order,30.0
81RABR,15_R7_11_15_21_16S,Myxococcales,2021_11_15,R7_11_15_21,0.0795386756810499,Order,30.0
81RABR,15_R7_11_15_21_16S,Nostocales,2021_11_15,R7_11_15_21,13.7005368860608,Order,30.0
81RABR,15_R7_11_15_21_16S,Oligoflexales,2021_11_15,R7_11_15_21,0.198846689202625,Order,30.0
81RABR,15_R7_11_15_21_16S,PB19,2021_11_15,R7_11_15_21,0.198846689202625,Order,30.0
81RABR,15_R7_11_15_21_16S,Pirellulales,2021_11_15,R7_11_15_21,0.0994233446013124,Order,30.0
81RABR,15_R7_11_15_21_16S,Planctomycetales,2021_11_15,R7_11_15_21,0.0994233446013124,Order,30.0
81RABR,15_R7_11_15_21_16S,Pseudomonadales,2021_11_15,R7_11_15_21,0.039769337840525,Order,30.0
81RABR,15_R7_11_15_21_16S,Rhizobiales,2021_11_15,R7_11_15_21,0.855040763571287,Order,30.0
81RABR,15_R7_11_15_21_16S,Rhodobacterales,2021_11_15,R7_11_15_21,0.894810101411811,Order,30.0
81RABR,15_R7_11_15_21_16S,Rhodospirillales,2021_11_15,R7_11_15_21,0.0994233446013124,Order,30.0
81RABR,15_R7_11_15_21_16S,Rickettsiales,2021_11_15,R7_11_15_21,0.178962020282362,Order,30.0
81RABR,15_R7_11_15_21_16S,SBR1031,2021_11_15,R7_11_15_21,0.437462716245774,Order,30.0
81RABR,15_R7_11_15_21_16S,Selenomonadales,2021_11_15,R7_11_15_21,0.198846689202625,Order,30.0
81RABR,15_R7_11_15_21_16S,Solirubrobacterales,2021_11_15,R7_11_15_21,0.338039371644462,Order,30.0
81RABR,15_R7_11_15_21_16S,Sphingobacteriales,2021_11_15,R7_11_15_21,0.338039371644462,Order,30.0
81RABR,15_R7_11_15_21_16S,Sphingomonadales,2021_11_15,R7_11_15_21,0.636309405448399,Order,30.0
81RABR,15_R7_11_15_21_16S,Tepidisphaerales,2021_11_15,R7_11_15_21,0.1590773513621,Order,30.0
81RABR,15_R7_11_15_21_16S,Unclassified,2021_11_15,R7_11_15_21,0.039769337840525,Order,30.0
81RABR,15_R7_11_15_21_16S,Unclassified Bacteria,2021_11_15,R7_11_15_21,0.477232054086299,Order,30.0
81RABR,15_R7_11_15_21_16S,Unclassified Bacteroidia,2021_11_15,R7_11_15_21,0.119308013521575,Order,30.0
81RABR,15_R7_11_15_21_16S,Unclassified Eukaryota,2021_11_15,R7_11_15_21,34.9572479618214,Order,30.0
81RABR,15_R7_11_15_21_16S,Unclassified Proteobacteria,2021_11_15,R7_11_15_21,0.119308013521575,Order,30.0
81RABR,15_R7_11_15_21_16S,Unclassified Sericytochromatia,2021_11_15,R7_11_15_21,0.198846689202625,Order,30.0
81RABR,15_R7_11_15_21_16S,Unclassified WPS-2,2021_11_15,R7_11_15_21,0.0596540067607874,Order,30.0
81RABR,15_R7_11_15_21_16S,Xanthomonadales,2021_11_15,R7_11_15_21,1.76973553390336,Order,30.0
81RABR,16_R45_11_15_21_16S,Bacillales,2021_11_15,R45_11_15_21,0.122850122850123,Order,20.0
81RABR,16_R45_11_15_21_16S,Bacteroidales,2021_11_15,R45_11_15_21,0.0819000819000819,Order,20.0
81RABR,16_R45_11_15_21_16S,Bdellovibrionales,2021_11_15,R45_11_15_21,0.0614250614250614,Order,20.0
81RABR,16_R45_11_15_21_16S,Betaproteobacteriales,2021_11_15,R45_11_15_21,24.2219492219492,Order,20.0
81RABR,16_R45_11_15_21_16S,Blastocatellales,2021_11_15,R45_11_15_21,0.040950040950041,Order,20.0
81RABR,16_R45_11_15_21_16S,Campylobacterales,2021_11_15,R45_11_15_21,2.08845208845209,Order,20.0
81RABR,16_R45_11_15_21_16S,Caulobacterales,2021_11_15,R45_11_15_21,1.22850122850123,Order,20.0
81RABR,16_R45_11_15_21_16S,Cellvibrionales,2021_11_15,R45_11_15_21,0.368550368550369,Order,20.0
81RABR,16_R45_11_15_21_16S,Chitinophagales,2021_11_15,R45_11_15_21,0.778050778050778,Order,20.0
81RABR,16_R45_11_15_21_16S,Chloroflexales,2021_11_15,R45_11_15_21,1.88370188370188,Order,20.0
81RABR,16_R45_11_15_21_16S,Chloroplast,2021_11_15,R45_11_15_21,0.102375102375102,Order,20.0
81RABR,16_R45_11_15_21_16S,Clostridiales,2021_11_15,R45_11_15_21,0.716625716625717,Order,20.0
81RABR,16_R45_11_15_21_16S,Cytophagales,2021_11_15,R45_11_15_21,1.14660114660115,Order,20.0
81RABR,16_R45_11_15_21_16S,Flavobacteriales,2021_11_15,R45_11_15_21,3.17362817362817,Order,20.0
81RABR,16_R45_11_15_21_16S,Gemmatimonadales,2021_11_15,R45_11_15_21,0.163800163800164,Order,20.0
81RABR,16_R45_11_15_21_16S,Kineosporiales,2021_11_15,R45_11_15_21,0.0819000819000819,Order,20.0
81RABR,16_R45_11_15_21_16S,Micavibrionales,2021_11_15,R45_11_15_21,0.225225225225225,Order,20.0
81RABR,16_R45_11_15_21_16S,Micrococcales,2021_11_15,R45_11_15_21,0.184275184275184,Order,20.0
81RABR,16_R45_11_15_21_16S,Nostocales,2021_11_15,R45_11_15_21,10.4832104832105,Order,20.0
81RABR,16_R45_11_15_21_16S,PeM15,2021_11_15,R45_11_15_21,0.0614250614250614,Order,20.0
81RABR,16_R45_11_15_21_16S,Pirellulales,2021_11_15,R45_11_15_21,0.040950040950041,Order,20.0
81RABR,16_R45_11_15_21_16S,Pseudomonadales,2021_11_15,R45_11_15_21,11.2203112203112,Order,20.0
81RABR,16_R45_11_15_21_16S,Rhizobiales,2021_11_15,R45_11_15_21,1.47420147420147,Order,20.0
81RABR,16_R45_11_15_21_16S,Rhodobacterales,2021_11_15,R45_11_15_21,1.28992628992629,Order,20.0
81RABR,16_R45_11_15_21_16S,SBR1031,2021_11_15,R45_11_15_21,0.327600327600328,Order,20.0
81RABR,16_R45_11_15_21_16S,Selenomonadales,2021_11_15,R45_11_15_21,0.040950040950041,Order,20.0
81RABR,16_R45_11_15_21_16S,Solirubrobacterales,2021_11_15,R45_11_15_21,0.102375102375102,Order,20.0
81RABR,16_R45_11_15_21_16S,Sphingobacteriales,2021_11_15,R45_11_15_21,0.184275184275184,Order,20.0
81RABR,16_R45_11_15_21_16S,Sphingomonadales,2021_11_15,R45_11_15_21,0.655200655200655,Order,20.0
81RABR,16_R45_11_15_21_16S,Thermoanaerobacterales,2021_11_15,R45_11_15_21,0.102375102375102,Order,20.0
81RABR,16_R45_11_15_21_16S,Thermomicrobiales,2021_11_15,R45_11_15_21,0.102375102375102,Order,20.0
81RABR,16_R45_11_15_21_16S,Unclassified Alphaproteobacteria,2021_11_15,R45_11_15_21,0.040950040950041,Order,20.0
81RABR,16_R45_11_15_21_16S,Unclassified Eukaryota,2021_11_15,R45_11_15_21,33.7018837018837,Order,20.0
81RABR,16_R45_11_15_21_16S,Unclassified Sericytochromatia,2021_11_15,R45_11_15_21,0.491400491400491,Order,20.0
81RABR,16_R45_11_15_21_16S,Unknown_Order,2021_11_15,R45_11_15_21,0.040950040950041,Order,20.0
81RABR,16_R45_11_15_21_16S,Verrucomicrobiales,2021_11_15,R45_11_15_21,0.143325143325143,Order,20.0
81RABR,16_R45_11_15_21_16S,Xanthomonadales,2021_11_15,R45_11_15_21,2.82555282555283,Order,20.0
81RABR,17_R36_10_28_21_16S,Acetobacterales,2021_10_28,R36_10_28_21,0.0453651897777106,Order,20.0
81RABR,17_R36_10_28_21_16S,Alteromonadales,2021_10_28,R36_10_28_21,0.0604869197036141,Order,20.0
81RABR,17_R36_10_28_21_16S,Bacillales,2021_10_28,R36_10_28_21,0.0756086496295176,Order,20.0
81RABR,17_R36_10_28_21_16S,Bacteroidales,2021_10_28,R36_10_28_21,0.136095569333132,Order,20.0
81RABR,17_R36_10_28_21_16S,Bdellovibrionales,2021_10_28,R36_10_28_21,0.211704218962649,Order,20.0
81RABR,17_R36_10_28_21_16S,Betaproteobacteriales,2021_10_28,R36_10_28_21,21.9113866626342,Order,20.0
81RABR,17_R36_10_28_21_16S,Caldilineales,2021_10_28,R36_10_28_21,0.0604869197036141,Order,20.0
81RABR,17_R36_10_28_21_16S,Campylobacterales,2021_10_28,R36_10_28_21,7.47013458339634,Order,20.0
81RABR,17_R36_10_28_21_16S,Caulobacterales,2021_10_28,R36_10_28_21,3.16044155451384,Order,20.0
81RABR,17_R36_10_28_21_16S,Cellvibrionales,2021_10_28,R36_10_28_21,0.0453651897777106,Order,20.0
81RABR,17_R36_10_28_21_16S,Chitinophagales,2021_10_28,R36_10_28_21,0.317556328443974,Order,20.0
81RABR,17_R36_10_28_21_16S,Chloroflexales,2021_10_28,R36_10_28_21,1.08876455466505,Order,20.0
81RABR,17_R36_10_28_21_16S,Chloroplast,2021_10_28,R36_10_28_21,0.120973839407228,Order,20.0
81RABR,17_R36_10_28_21_16S,Clostridiales,2021_10_28,R36_10_28_21,0.105852109481325,Order,20.0
81RABR,17_R36_10_28_21_16S,Cytophagales,2021_10_28,R36_10_28_21,0.589747467110237,Order,20.0
81RABR,17_R36_10_28_21_16S,Flavobacteriales,2021_10_28,R36_10_28_21,1.79948586118252,Order,20.0
81RABR,17_R36_10_28_21_16S,Micrococcales,2021_10_28,R36_10_28_21,0.120973839407228,Order,20.0
81RABR,17_R36_10_28_21_16S,Nostocales,2021_10_28,R36_10_28_21,12.4451837290186,Order,20.0
81RABR,17_R36_10_28_21_16S,Phycisphaerales,2021_10_28,R36_10_28_21,0.030243459851807,Order,20.0
81RABR,17_R36_10_28_21_16S,Pseudomonadales,2021_10_28,R36_10_28_21,7.68183880235899,Order,20.0
81RABR,17_R36_10_28_21_16S,Rhizobiales,2021_10_28,R36_10_28_21,1.45168607288674,Order,20.0
81RABR,17_R36_10_28_21_16S,Rhodobacterales,2021_10_28,R36_10_28_21,2.17752910933011,Order,20.0
81RABR,17_R36_10_28_21_16S,SBR1031,2021_10_28,R36_10_28_21,0.151217299259035,Order,20.0
81RABR,17_R36_10_28_21_16S,Sphingomonadales,2021_10_28,R36_10_28_21,0.468773627703009,Order,20.0
81RABR,17_R36_10_28_21_16S,Unclassified Eukaryota,2021_10_28,R36_10_28_21,34.7799788295781,Order,20.0
81RABR,17_R36_10_28_21_16S,Unclassified Sericytochromatia,2021_10_28,R36_10_28_21,0.0907303795554211,Order,20.0
81RABR,17_R36_10_28_21_16S,Xanthomonadales,2021_10_28,R36_10_28_21,3.40238923332829,Order,20.0
81RABR,18_R60_11_01_21_16S,Acetobacterales,2021_11_01,R60_11_01_21,0.295275590551181,Order,10.0
81RABR,18_R60_11_01_21_16S,Alteromonadales,2021_11_01,R60_11_01_21,0.0281214848143982,Order,10.0
81RABR,18_R60_11_01_21_16S,Bdellovibrionales,2021_11_01,R60_11_01_21,1.08267716535433,Order,10.0
81RABR,18_R60_11_01_21_16S,Betaproteobacteriales,2021_11_01,R60_11_01_21,21.5691788526434,Order,10.0
81RABR,18_R60_11_01_21_16S,Campylobacterales,2021_11_01,R60_11_01_21,0.0703037120359955,Order,10.0
81RABR,18_R60_11_01_21_16S,Caulobacterales,2021_11_01,R60_11_01_21,3.0511811023622,Order,10.0
81RABR,18_R60_11_01_21_16S,Cellvibrionales,2021_11_01,R60_11_01_21,0.0703037120359955,Order,10.0
81RABR,18_R60_11_01_21_16S,Chloroflexales,2021_11_01,R60_11_01_21,0.0281214848143982,Order,10.0
81RABR,18_R60_11_01_21_16S,Chloroplast,2021_11_01,R60_11_01_21,1.84195725534308,Order,10.0
81RABR,18_R60_11_01_21_16S,Clostridiales,2021_11_01,R60_11_01_21,1.34983127109111,Order,10.0
81RABR,18_R60_11_01_21_16S,Cytophagales,2021_11_01,R60_11_01_21,0.126546681664792,Order,10.0
81RABR,18_R60_11_01_21_16S,Desulfovibrionales,2021_11_01,R60_11_01_21,0.196850393700787,Order,10.0
81RABR,18_R60_11_01_21_16S,Erysipelotrichales,2021_11_01,R60_11_01_21,0.0703037120359955,Order,10.0
81RABR,18_R60_11_01_21_16S,Flavobacteriales,2021_11_01,R60_11_01_21,0.0281214848143982,Order,10.0
81RABR,18_R60_11_01_21_16S,Gammaproteobacteria_Incertae_Sedis,2021_11_01,R60_11_01_21,0.140607424071991,Order,10.0
81RABR,18_R60_11_01_21_16S,Micrococcales,2021_11_01,R60_11_01_21,0.126546681664792,Order,10.0
81RABR,18_R60_11_01_21_16S,Microtrichales,2021_11_01,R60_11_01_21,0.0984251968503937,Order,10.0
81RABR,18_R60_11_01_21_16S,Nostocales,2021_11_01,R60_11_01_21,16.9150731158605,Order,10.0
81RABR,18_R60_11_01_21_16S,Pirellulales,2021_11_01,R60_11_01_21,0.15466816647919,Order,10.0
81RABR,18_R60_11_01_21_16S,Pseudomonadales,2021_11_01,R60_11_01_21,0.210911136107987,Order,10.0
81RABR,18_R60_11_01_21_16S,Rhizobiales,2021_11_01,R60_11_01_21,2.93869516310461,Order,10.0
81RABR,18_R60_11_01_21_16S,Rhodobacterales,2021_11_01,R60_11_01_21,3.59955005624297,Order,10.0
81RABR,18_R60_11_01_21_16S,Selenomonadales,2021_11_01,R60_11_01_21,0.0984251968503937,Order,10.0
81RABR,18_R60_11_01_21_16S,Solirubrobacterales,2021_11_01,R60_11_01_21,0.196850393700787,Order,10.0
81RABR,18_R60_11_01_21_16S,Sphingomonadales,2021_11_01,R60_11_01_21,1.06861642294713,Order,10.0
81RABR,18_R60_11_01_21_16S,Unclassified,2021_11_01,R60_11_01_21,0.210911136107987,Order,10.0
81RABR,18_R60_11_01_21_16S,Unclassified Bacteria,2021_11_01,R60_11_01_21,0.0843644544431946,Order,10.0
81RABR,18_R60_11_01_21_16S,Unclassified Eukaryota,2021_11_01,R60_11_01_21,43.9679415073116,Order,10.0
81RABR,18_R60_11_01_21_16S,Unclassified Proteobacteria,2021_11_01,R60_11_01_21,0.0421822272215973,Order,10.0
81RABR,18_R60_11_01_21_16S,Unclassified WPS-2,2021_11_01,R60_11_01_21,0.0421822272215973,Order,10.0
81RABR,18_R60_11_01_21_16S,Verrucomicrobiales,2021_11_01,R60_11_01_21,0.126546681664792,Order,10.0
81RABR,18_R60_11_01_21_16S,Xanthomonadales,2021_11_01,R60_11_01_21,0.168728908886389,Order,10.0
81RABR,19_R43_11_15_21_16S,Absconditabacteriales_(SR1),2021_11_15,R43_11_15_21,0.227617602427921,Order,10.0
81RABR,19_R43_11_15_21_16S,Acetobacterales,2021_11_15,R43_11_15_21,0.0948406676783005,Order,10.0
81RABR,19_R43_11_15_21_16S,Alphaproteobacteria_Incertae_Sedis,2021_11_15,R43_11_15_21,0.0379362670713202,Order,10.0
81RABR,19_R43_11_15_21_16S,Bacteroidales,2021_11_15,R43_11_15_21,0.0379362670713202,Order,10.0
81RABR,19_R43_11_15_21_16S,Bacteroidetes_VC2.1_Bac22,2021_11_15,R43_11_15_21,0.0569044006069803,Order,10.0
81RABR,19_R43_11_15_21_16S,Bdellovibrionales,2021_11_15,R43_11_15_21,0.360394537177542,Order,10.0
81RABR,19_R43_11_15_21_16S,Betaproteobacteriales,2021_11_15,R43_11_15_21,24.1464339908953,Order,10.0
81RABR,19_R43_11_15_21_16S,Caldilineales,2021_11_15,R43_11_15_21,0.0758725341426404,Order,10.0
81RABR,19_R43_11_15_21_16S,Campylobacterales,2021_11_15,R43_11_15_21,0.341426403641882,Order,10.0
81RABR,19_R43_11_15_21_16S,Caulobacterales,2021_11_15,R43_11_15_21,2.02959028831563,Order,10.0
81RABR,19_R43_11_15_21_16S,Chitinophagales,2021_11_15,R43_11_15_21,0.663884673748103,Order,10.0
81RABR,19_R43_11_15_21_16S,Chloroflexales,2021_11_15,R43_11_15_21,6.24051593323217,Order,10.0
81RABR,19_R43_11_15_21_16S,Chloroplast,2021_11_15,R43_11_15_21,1.72610015174507,Order,10.0
81RABR,19_R43_11_15_21_16S,Clostridiales,2021_11_15,R43_11_15_21,0.588012139605463,Order,10.0
81RABR,19_R43_11_15_21_16S,Cytophagales,2021_11_15,R43_11_15_21,0.303490136570561,Order,10.0
81RABR,19_R43_11_15_21_16S,Desulfovibrionales,2021_11_15,R43_11_15_21,0.303490136570561,Order,10.0
81RABR,19_R43_11_15_21_16S,Erysipelotrichales,2021_11_15,R43_11_15_21,0.0379362670713202,Order,10.0
81RABR,19_R43_11_15_21_16S,Flavobacteriales,2021_11_15,R43_11_15_21,0.227617602427921,Order,10.0
81RABR,19_R43_11_15_21_16S,Gemmatimonadales,2021_11_15,R43_11_15_21,0.0569044006069803,Order,10.0
81RABR,19_R43_11_15_21_16S,Micavibrionales,2021_11_15,R43_11_15_21,0.0948406676783005,Order,10.0
81RABR,19_R43_11_15_21_16S,Micrococcales,2021_11_15,R43_11_15_21,0.189681335356601,Order,10.0
81RABR,19_R43_11_15_21_16S,Microtrichales,2021_11_15,R43_11_15_21,0.132776934749621,Order,10.0
81RABR,19_R43_11_15_21_16S,Nostocales,2021_11_15,R43_11_15_21,7.68209408194234,Order,10.0
81RABR,19_R43_11_15_21_16S,Pirellulales,2021_11_15,R43_11_15_21,0.0569044006069803,Order,10.0
81RABR,19_R43_11_15_21_16S,Pseudomonadales,2021_11_15,R43_11_15_21,0.569044006069803,Order,10.0
81RABR,19_R43_11_15_21_16S,R7C24,2021_11_15,R43_11_15_21,0.0758725341426404,Order,10.0
81RABR,19_R43_11_15_21_16S,Rhizobiales,2021_11_15,R43_11_15_21,1.04324734446131,Order,10.0
81RABR,19_R43_11_15_21_16S,Rhodobacterales,2021_11_15,R43_11_15_21,3.2814871016692,Order,10.0
81RABR,19_R43_11_15_21_16S,Rhodothermales,2021_11_15,R43_11_15_21,0.0569044006069803,Order,10.0
81RABR,19_R43_11_15_21_16S,SBR1031,2021_11_15,R43_11_15_21,0.208649468892261,Order,10.0
81RABR,19_R43_11_15_21_16S,Selenomonadales,2021_11_15,R43_11_15_21,0.132776934749621,Order,10.0
81RABR,19_R43_11_15_21_16S,Sphingobacteriales,2021_11_15,R43_11_15_21,0.303490136570561,Order,10.0
81RABR,19_R43_11_15_21_16S,Sphingomonadales,2021_11_15,R43_11_15_21,0.758725341426404,Order,10.0
81RABR,19_R43_11_15_21_16S,Spirochaetales,2021_11_15,R43_11_15_21,0.0379362670713202,Order,10.0
81RABR,19_R43_11_15_21_16S,Steroidobacterales,2021_11_15,R43_11_15_21,0.0379362670713202,Order,10.0
81RABR,19_R43_11_15_21_16S,Unclassified,2021_11_15,R43_11_15_21,0.379362670713202,Order,10.0
81RABR,19_R43_11_15_21_16S,Unclassified Bacteria,2021_11_15,R43_11_15_21,0.0758725341426404,Order,10.0
81RABR,19_R43_11_15_21_16S,Unclassified Eukaryota,2021_11_15,R43_11_15_21,41.1798179059181,Order,10.0
81RABR,19_R43_11_15_21_16S,Unclassified Gracilibacteria,2021_11_15,R43_11_15_21,0.0379362670713202,Order,10.0
81RABR,19_R43_11_15_21_16S,Unclassified Sericytochromatia,2021_11_15,R43_11_15_21,0.663884673748103,Order,10.0
81RABR,19_R43_11_15_21_16S,Verrucomicrobiales,2021_11_15,R43_11_15_21,0.0569044006069803,Order,10.0
81RABR,19_R43_11_15_21_16S,Xanthomonadales,2021_11_15,R43_11_15_21,5.38694992412747,Order,10.0
81RABR,20_R58_10_28_21_16S,Acetobacterales,2021_10_28,R58_10_28_21,0.0550256786500367,Order,20.0
81RABR,20_R58_10_28_21_16S,Bacteroidales,2021_10_28,R58_10_28_21,0.128393250183419,Order,20.0
81RABR,20_R58_10_28_21_16S,Bdellovibrionales,2021_10_28,R58_10_28_21,0.0733675715333822,Order,20.0
81RABR,20_R58_10_28_21_16S,Betaproteobacteriales,2021_10_28,R58_10_28_21,42.1863536316948,Order,20.0
81RABR,20_R58_10_28_21_16S,Campylobacterales,2021_10_28,R58_10_28_21,0.99046221570066,Order,20.0
81RABR,20_R58_10_28_21_16S,Caulobacterales,2021_10_28,R58_10_28_21,3.63169479090242,Order,20.0
81RABR,20_R58_10_28_21_16S,Chloroflexales,2021_10_28,R58_10_28_21,0.623624358033749,Order,20.0
81RABR,20_R58_10_28_21_16S,Chloroplast,2021_10_28,R58_10_28_21,4.05355832721937,Order,20.0
81RABR,20_R58_10_28_21_16S,Clostridiales,2021_10_28,R58_10_28_21,1.2472487160675,Order,20.0
81RABR,20_R58_10_28_21_16S,Cytophagales,2021_10_28,R58_10_28_21,0.880410858400587,Order,20.0
81RABR,20_R58_10_28_21_16S,Desulfovibrionales,2021_10_28,R58_10_28_21,0.238444607483492,Order,20.0
81RABR,20_R58_10_28_21_16S,Erysipelotrichales,2021_10_28,R58_10_28_21,0.366837857666911,Order,20.0
81RABR,20_R58_10_28_21_16S,Flavobacteriales,2021_10_28,R58_10_28_21,0.220102714600147,Order,20.0
81RABR,20_R58_10_28_21_16S,JGI_0000069-P22,2021_10_28,R58_10_28_21,0.0733675715333822,Order,20.0
81RABR,20_R58_10_28_21_16S,Micrococcales,2021_10_28,R58_10_28_21,0.458547322083639,Order,20.0
81RABR,20_R58_10_28_21_16S,Microtrichales,2021_10_28,R58_10_28_21,0.0550256786500367,Order,20.0
81RABR,20_R58_10_28_21_16S,Nostocales,2021_10_28,R58_10_28_21,5.94277329420396,Order,20.0
81RABR,20_R58_10_28_21_16S,Oligoflexales,2021_10_28,R58_10_28_21,0.0366837857666911,Order,20.0
81RABR,20_R58_10_28_21_16S,Pseudomonadales,2021_10_28,R58_10_28_21,0.880410858400587,Order,20.0
81RABR,20_R58_10_28_21_16S,Rhizobiales,2021_10_28,R58_10_28_21,1.70579603815114,Order,20.0
81RABR,20_R58_10_28_21_16S,Rhodobacterales,2021_10_28,R58_10_28_21,2.64123257520176,Order,20.0
81RABR,20_R58_10_28_21_16S,Selenomonadales,2021_10_28,R58_10_28_21,0.183418928833456,Order,20.0
81RABR,20_R58_10_28_21_16S,Sphingobacteriales,2021_10_28,R58_10_28_21,0.0733675715333822,Order,20.0
81RABR,20_R58_10_28_21_16S,Sphingomonadales,2021_10_28,R58_10_28_21,0.531914893617021,Order,20.0
81RABR,20_R58_10_28_21_16S,Thermomicrobiales,2021_10_28,R58_10_28_21,0.0917094644167278,Order,20.0
81RABR,20_R58_10_28_21_16S,Unclassified,2021_10_28,R58_10_28_21,0.256786500366838,Order,20.0
81RABR,20_R58_10_28_21_16S,Unclassified Bacteria,2021_10_28,R58_10_28_21,0.476889214966985,Order,20.0
81RABR,20_R58_10_28_21_16S,Unclassified Eukaryota,2021_10_28,R58_10_28_21,28.6133528980191,Order,20.0
81RABR,20_R58_10_28_21_16S,Unclassified Proteobacteria,2021_10_28,R58_10_28_21,0.16507703595011,Order,20.0
81RABR,20_R58_10_28_21_16S,Unclassified Sericytochromatia,2021_10_28,R58_10_28_21,1.55906089508437,Order,20.0
81RABR,20_R58_10_28_21_16S,Unclassified WPS-2,2021_10_28,R58_10_28_21,0.146735143066764,Order,20.0
81RABR,20_R58_10_28_21_16S,Verrucomicrobiales,2021_10_28,R58_10_28_21,0.0366837857666911,Order,20.0
81RABR,20_R58_10_28_21_16S,Xanthomonadales,2021_10_28,R58_10_28_21,1.37564196625092,Order,20.0
81RABR,21_R72_11_15_21_16S,Acetobacterales,2021_11_15,R72_11_15_21,0.0703111267358059,Order,10.0
81RABR,21_R72_11_15_21_16S,Bdellovibrionales,2021_11_15,R72_11_15_21,0.281244506943224,Order,10.0
81RABR,21_R72_11_15_21_16S,Betaproteobacteriales,2021_11_15,R72_11_15_21,22.1655827034628,Order,10.0
81RABR,21_R72_11_15_21_16S,Caldilineales,2021_11_15,R72_11_15_21,0.105466690103709,Order,10.0
81RABR,21_R72_11_15_21_16S,Campylobacterales,2021_11_15,R72_11_15_21,0.105466690103709,Order,10.0
81RABR,21_R72_11_15_21_16S,Caulobacterales,2021_11_15,R72_11_15_21,1.810511513447,Order,10.0
81RABR,21_R72_11_15_21_16S,Chitinophagales,2021_11_15,R72_11_15_21,0.0527333450518545,Order,10.0
81RABR,21_R72_11_15_21_16S,Chloroflexales,2021_11_15,R72_11_15_21,0.0703111267358059,Order,10.0
81RABR,21_R72_11_15_21_16S,Chloroplast,2021_11_15,R72_11_15_21,2.23237827386184,Order,10.0
81RABR,21_R72_11_15_21_16S,Chromatiales,2021_11_15,R72_11_15_21,0.527333450518545,Order,10.0
81RABR,21_R72_11_15_21_16S,Clostridiales,2021_11_15,R72_11_15_21,1.63473369660749,Order,10.0
81RABR,21_R72_11_15_21_16S,Cytophagales,2021_11_15,R72_11_15_21,1.7402003867112,Order,10.0
81RABR,21_R72_11_15_21_16S,Flavobacteriales,2021_11_15,R72_11_15_21,0.281244506943224,Order,10.0
81RABR,21_R72_11_15_21_16S,Gastranaerophilales,2021_11_15,R72_11_15_21,0.140622253471612,Order,10.0
81RABR,21_R72_11_15_21_16S,Methanosarcinales,2021_11_15,R72_11_15_21,0.0527333450518545,Order,10.0
81RABR,21_R72_11_15_21_16S,Micrococcales,2021_11_15,R72_11_15_21,4.69326770961505,Order,10.0
81RABR,21_R72_11_15_21_16S,Microtrichales,2021_11_15,R72_11_15_21,0.105466690103709,Order,10.0
81RABR,21_R72_11_15_21_16S,Nostocales,2021_11_15,R72_11_15_21,12.7438917208648,Order,10.0
81RABR,21_R72_11_15_21_16S,Pseudomonadales,2021_11_15,R72_11_15_21,0.12304447178766,Order,10.0
81RABR,21_R72_11_15_21_16S,Rhizobiales,2021_11_15,R72_11_15_21,3.49797855510635,Order,10.0
81RABR,21_R72_11_15_21_16S,Rhodobacterales,2021_11_15,R72_11_15_21,3.04095623132361,Order,10.0
81RABR,21_R72_11_15_21_16S,Rickettsiales,2021_11_15,R72_11_15_21,0.193355598523466,Order,10.0
81RABR,21_R72_11_15_21_16S,Selenomonadales,2021_11_15,R72_11_15_21,0.615222358938302,Order,10.0
81RABR,21_R72_11_15_21_16S,Solirubrobacterales,2021_11_15,R72_11_15_21,0.35155563367903,Order,10.0
81RABR,21_R72_11_15_21_16S,Sphingobacteriales,2021_11_15,R72_11_15_21,0.0878889084197574,Order,10.0
81RABR,21_R72_11_15_21_16S,Sphingomonadales,2021_11_15,R72_11_15_21,0.527333450518545,Order,10.0
81RABR,21_R72_11_15_21_16S,Spirochaetales,2021_11_15,R72_11_15_21,0.0527333450518545,Order,10.0
81RABR,21_R72_11_15_21_16S,Unclassified Bacteria,2021_11_15,R72_11_15_21,0.158200035155563,Order,10.0
81RABR,21_R72_11_15_21_16S,Unclassified Eukaryota,2021_11_15,R72_11_15_21,41.0792757953946,Order,10.0
81RABR,21_R72_11_15_21_16S,Unclassified Proteobacteria,2021_11_15,R72_11_15_21,0.0703111267358059,Order,10.0
81RABR,21_R72_11_15_21_16S,Unclassified WPS-2,2021_11_15,R72_11_15_21,0.0703111267358059,Order,10.0
81RABR,21_R72_11_15_21_16S,Xanthomonadales,2021_11_15,R72_11_15_21,1.31833362629636,Order,10.0
CVWRF,1_CVWRF_PR_6_22_22_16S,Acholeplasmatales,2022_6_22,CVWRF_PR_6_22_22,0.326416414082537,Order,
CVWRF,1_CVWRF_PR_6_22_22_16S,Alteromonadales,2022_6_22,CVWRF_PR_6_22_22,0.373047330380042,Order,
CVWRF,1_CVWRF_PR_6_22_22_16S,Anaerolineales,2022_6_22,CVWRF_PR_6_22_22,0.0699463744462579,Order,
