section,sample_id,taxon,date,label,rel_abund,level,temp[C]
pilot,P_10_12_23,Discosea_X,2023_10_12,18s,0.0710339384372533,Subdivision,
pilot,P_10_12_23,Unclassified Eukaryota,2023_10_12,18s,1.55438971168578,Subdivision,
pilot,P_10_12_23,Evosea_X,2023_10_12,18s,0.048284507173035,Subdivision,
pilot,P_10_12_23,Fungi,2023_10_12,18s,2.13891081294396,Subdivision,
pilot,P_10_12_23,Gyrista,2023_10_12,18s,0.336598727888946,Subdivision,
pilot,P_10_12_23,Ichthyosporea,2023_10_12,18s,0.0064998375040624,Subdivision,
pilot,P_10_12_23,Metazoa,2023_10_12,18s,4.57170713589303,Subdivision,
pilot,P_10_12_23,Unclassified Obazoa,2023_10_12,18s,0.0102140303635266,Subdivision,
pilot,P_10_12_23,Unclassified Opisthokonta,2023_10_12,18s,0.0403918473466735,Subdivision,
pilot,P_10_12_23,Perkinsea,2023_10_12,18s,0.0594270857514276,Subdivision,
pilot,P_10_12_23,Unclassified Rhizaria,2023_10_12,18s,0.000464274107433,Subdivision,
pilot,P_10_12_23,Rotosphaerida,2023_10_12,18s,2.82371512140768,Subdivision,
pilot,P_10_12_23,Unclassified Stramenopiles,2023_10_12,18s,0.359812433260597,Subdivision,
pilot,P_10_12_23,Streptophyta_X,2023_10_12,18s,0.710803658479967,Subdivision,
pilot,P_10_12_23,Unclassified TSAR,2023_10_12,18s,0.001392822322299,Subdivision,
pilot,P_10_12_23,Unclassified unknown,2023_10_12,18s,0.0018570964297321,Subdivision,
pilot,P_10_12_23_S2,Unclassified Alveolata,2023_10_12,18s,0.0044947860481841,Subdivision,
pilot,P_10_12_23_S2,Unclassified Amoebozoa,2023_10_12,18s,0.0455097087378641,Subdivision,
pilot,P_10_12_23_S2,Apicomplexa,2023_10_12,18s,0.0196646889608055,Subdivision,
pilot,P_10_12_23_S2,Unclassified Archaeplastida,2023_10_12,18s,0.0101132686084142,Subdivision,
pilot,P_10_12_23_S2,Bigyra,2023_10_12,18s,0.003932937792161,Subdivision,
pilot,P_10_12_23_S2,Cercozoa,2023_10_12,18s,0.910194174757281,Subdivision,
pilot,P_10_12_23_S2,Chlorophyta_X,2023_10_12,18s,14.672105357785,Subdivision,
pilot,P_10_12_23_S2,Ciliophora,2023_10_12,18s,63.9703568860122,Subdivision,
pilot,P_10_12_23_S2,Discosea_X,2023_10_12,18s,2.87216828478964,Subdivision,
pilot,P_10_12_23_S2,Unclassified Eukaryota,2023_10_12,18s,2.30975818051061,Subdivision,
pilot,P_10_12_23_S2,Evosea_X,2023_10_12,18s,0.000561848256023,Subdivision,
pilot,P_10_12_23_S2,Fungi,2023_10_12,18s,2.0580501618123,Subdivision,
pilot,P_10_12_23_S2,Gyrista,2023_10_12,18s,5.71849154980223,Subdivision,
pilot,P_10_12_23_S2,Ichthyosporea,2023_10_12,18s,0.043262315713772,Subdivision,
pilot,P_10_12_23_S2,Metazoa,2023_10_12,18s,4.39252966558792,Subdivision,
pilot,P_10_12_23_S2,Unclassified Obazoa,2023_10_12,18s,0.0073040273282991,Subdivision,
pilot,P_10_12_23_S2,Unclassified Opisthokonta,2023_10_12,18s,0.80175746134484,Subdivision,
pilot,P_10_12_23_S2,Perkinsea,2023_10_12,18s,0.0775350593311758,Subdivision,
pilot,P_10_12_23_S2,Unclassified Rhizaria,2023_10_12,18s,0.003932937792161,Subdivision,
pilot,P_10_12_23_S2,Rotosphaerida,2023_10_12,18s,1.10234627831715,Subdivision,
pilot,P_10_12_23_S2,Unclassified Stramenopiles,2023_10_12,18s,0.106751168644373,Subdivision,
pilot,P_10_12_23_S2,Streptophyta_X,2023_10_12,18s,0.855694893923049,Subdivision,
pilot,P_10_12_23_S2,Unclassified TSAR,2023_10_12,18s,0.003932937792161,Subdivision,
pilot,P_10_12_23_S2,Tubulinea_X,2023_10_12,18s,0.0084277238403452,Subdivision,
pilot,P_10_12_23_S2,Unclassified unknown,2023_10_12,18s,0.001123696512046,Subdivision,
pilot,P_10_12_23_S3,Unclassified Alveolata,2023_10_12,18s,0.0010426332745983,Subdivision,
pilot,P_10_12_23_S3,Unclassified Amoebozoa,2023_10_12,18s,0.0010426332745983,Subdivision,
pilot,P_10_12_23_S3,Apicomplexa,2023_10_12,18s,0.0045180775232594,Subdivision,
pilot,P_10_12_23_S3,Unclassified Archaeplastida,2023_10_12,18s,0.0072984329221882,Subdivision,
pilot,P_10_12_23_S3,Cercozoa,2023_10_12,18s,0.189759255976895,Subdivision,
pilot,P_10_12_23_S3,Chlorophyta_X,2023_10_12,18s,38.1113740863926,Subdivision,
pilot,P_10_12_23_S3,Chrompodellids,2023_10_12,18s,0.0111214215957155,Subdivision,
pilot,P_10_12_23_S3,Ciliophora,2023_10_12,18s,51.04489231336,Subdivision,
pilot,P_10_12_23_S3,Discosea_X,2023_10_12,18s,0.0966173501127782,Subdivision,
pilot,P_10_12_23_S3,Unclassified Eukaryota,2023_10_12,18s,0.567887590231221,Subdivision,
pilot,P_10_12_23_S3,Evosea_X,2023_10_12,18s,0.0003475444248661,Subdivision,
pilot,P_10_12_23_S3,Fungi,2023_10_12,18s,2.00845923130124,Subdivision,
pilot,P_10_12_23_S3,Gyrista,2023_10_12,18s,0.345806702741778,Subdivision,
pilot,P_10_12_23_S3,Metazoa,2023_10_12,18s,5.3149968894774,Subdivision,
pilot,P_10_12_23_S3,Unclassified Opisthokonta,2023_10_12,18s,0.0636006297504979,Subdivision,
pilot,P_10_12_23_S3,Perkinsea,2023_10_12,18s,0.0653383518748284,Subdivision,
pilot,P_10_12_23_S3,Unclassified Rhizaria,2023_10_12,18s,0.0378823423104058,Subdivision,
pilot,P_10_12_23_S3,Rotosphaerida,2023_10_12,18s,1.02664623105448,Subdivision,
pilot,P_10_12_23_S3,Unclassified Stramenopiles,2023_10_12,18s,0.419486120813393,Subdivision,
pilot,P_10_12_23_S3,Streptophyta_X,2023_10_12,18s,0.646085085826096,Subdivision,
pilot,P_10_12_23_S3,Unclassified TSAR,2023_10_12,18s,0.0357970757612092,Subdivision,
81RABR,R46_11_05_21,Alveolata,2021_11_05,18s,0.37132847032868,Phylum,20.0
81RABR,R46_11_05_21,Unclassified Archaeplastida,2021_11_05,18s,0.0015536756080697,Phylum,20.0
81RABR,R46_11_05_21,Chlorophyta,2021_11_05,18s,52.7558321098138,Phylum,20.0
81RABR,R46_11_05_21,Discosea,2021_11_05,18s,0.0046610268242093,Phylum,20.0
81RABR,R46_11_05_21,Unclassified Eukaryota,2021_11_05,18s,0.67274153829422,Phylum,20.0
81RABR,R46_11_05_21,Opisthokonta,2021_11_05,18s,45.9755917561972,Phylum,20.0
81RABR,R46_11_05_21,Rhizaria,2021_11_05,18s,0.059816510910687,Phylum,20.0
81RABR,R46_11_05_21,Stramenopiles,2021_11_05,18s,0.156144398611014,Phylum,20.0
81RABR,R46_11_05_21,Unclassified TSAR,2021_11_05,18s,0.0007768378040348,Phylum,20.0
81RABR,R46_11_05_21,Unclassified unknown,2021_11_05,18s,0.0015536756080697,Phylum,20.0
81RABR,18S_60_11_1_21,Alveolata,2021_11_01,R60_11_21,0.803899600998486,Phylum,
81RABR,18S_60_11_1_21,Unclassified Archaeplastida,2021_11_01,R60_11_21,0.0039310493936356,Phylum,
81RABR,18S_60_11_1_21,Chlorophyta,2021_11_01,R60_11_21,90.516343337854,Phylum,
81RABR,18S_60_11_1_21,Unclassified Eukaryota,2021_11_01,R60_11_21,3.57332389881479,Phylum,
81RABR,18S_60_11_1_21,Unclassified Obazoa,2021_11_01,R60_11_21,0.0019655246968178,Phylum,
81RABR,18S_60_11_1_21,Opisthokonta,2021_11_01,R60_11_21,3.42590954655345,Phylum,
81RABR,18S_60_11_1_21,Rhizaria,2021_11_01,R60_11_21,0.23389743892132,Phylum,
81RABR,18S_60_11_1_21,Stramenopiles,2021_11_01,R60_11_21,1.43090197928337,Phylum,
81RABR,18S_60_11_1_21,Unclassified TSAR,2021_11_01,R60_11_21,0.0039310493936356,Phylum,
81RABR,18S_60_11_1_21,Unclassified unknown,2021_11_01,R60_11_21,0.0058965740904534,Phylum,
81RABR,R27_11_03_21,Alveolata,2021_11_03,18s,1.91189528974419,Phylum,30.0
81RABR,R27_11_03_21,Chlorophyta,2021_11_03,18s,61.7962083168198,Phylum,30.0
81RABR,R27_11_03_21,Discosea,2021_11_03,18s,0.0110369184923569,Phylum,30.0
81RABR,R27_11_03_21,Unclassified Eukaryota,2021_11_03,18s,1.17693685377588,Phylum,30.0
81RABR,R27_11_03_21,Evosea,2021_11_03,18s,0.0015050343398668,Phylum,30.0
81RABR,R27_11_03_21,Metamonada,2021_11_03,18s,0.0005016781132889,Phylum,30.0
81RABR,R27_11_03_21,Opisthokonta,2021_11_03,18s,34.9554258996343,Phylum,30.0
81RABR,R27_11_03_21,Rhizaria,2021_11_03,18s,0.0386292147232493,Phylum,30.0
81RABR,R27_11_03_21,Stramenopiles,2021_11_03,18s,0.104349047564102,Phylum,30.0
81RABR,R27_11_03_21,Unclassified TSAR,2021_11_03,18s,0.0005016781132889,Phylum,30.0
81RABR,R27_11_03_21,Unclassified unknown,2021_11_03,18s,0.0030100686797337,Phylum,30.0
81RABR,R36_10_28_21,Alveolata,2021_10_28,18s,36.568516147733,Phylum,20.0
81RABR,R36_10_28_21,Unclassified Archaeplastida,2021_10_28,18s,0.001207758641513,Phylum,20.0
81RABR,R36_10_28_21,Chlorophyta,2021_10_28,18s,59.4911712843305,Phylum,20.0
81RABR,R36_10_28_21,Discoba,2021_10_28,18s,0.0018116379622696,Phylum,20.0
81RABR,R36_10_28_21,Discosea,2021_10_28,18s,0.001207758641513,Phylum,20.0
81RABR,R36_10_28_21,Unclassified Eukaryota,2021_10_28,18s,1.37805260996642,Phylum,20.0
81RABR,R36_10_28_21,Unclassified Obazoa,2021_10_28,18s,0.0006038793207565,Phylum,20.0
81RABR,R36_10_28_21,Opisthokonta,2021_10_28,18s,2.46624314596971,Phylum,20.0
81RABR,R36_10_28_21,Rhizaria,2021_10_28,18s,0.0102659484528612,Phylum,20.0
81RABR,R36_10_28_21,Stramenopiles,2021_10_28,18s,0.0338172419623662,Phylum,20.0
81RABR,R36_10_28_21,Unclassified TSAR,2021_10_28,18s,0.0471025870190101,Phylum,20.0
81RABR,R43_11_15_21,Alveolata,2021_11_15,18s,0.794726299933593,Phylum,10.0
81RABR,R43_11_15_21,Chlorophyta,2021_11_15,18s,91.045291840558,Phylum,10.0
81RABR,R43_11_15_21,Discosea,2021_11_15,18s,0.000539895584194,Phylum,10.0
81RABR,R43_11_15_21,Unclassified Eukaryota,2021_11_15,18s,0.943737481171142,Phylum,10.0
81RABR,R43_11_15_21,Metamonada,2021_11_15,18s,0.001079791168388,Phylum,10.0
81RABR,R43_11_15_21,Opisthokonta,2021_11_15,18s,6.90040546158373,Phylum,10.0
81RABR,R43_11_15_21,Rhizaria,2021_11_15,18s,0.259149880413128,Phylum,10.0
81RABR,R43_11_15_21,Stramenopiles,2021_11_15,18s,0.0421118555671333,Phylum,10.0
81RABR,R43_11_15_21,Unclassified TSAR,2021_11_15,18s,0.0032393735051641,Phylum,10.0
81RABR,R43_11_15_21,Unclassified unknown,2021_11_15,18s,0.0097181205154923,Phylum,10.0
81RABR,R45_10_18_21,Alveolata,2021_10_18,18s,14.1455118388503,Phylum,20.0
81RABR,R45_10_18_21,Unclassified Archaeplastida,2021_10_18,18s,0.0007362469077629,Phylum,20.0
81RABR,R45_10_18_21,Chlorophyta,2021_10_18,18s,78.3543409117682,Phylum,20.0
81RABR,R45_10_18_21,Discosea,2021_10_18,18s,0.39683708328425,Phylum,20.0
81RABR,R45_10_18_21,Unclassified Eukaryota,2021_10_18,18s,1.75889386264578,Phylum,20.0
81RABR,R45_10_18_21,Unclassified Obazoa,2021_10_18,18s,0.0007362469077629,Phylum,20.0
81RABR,R45_10_18_21,Opisthokonta,2021_10_18,18s,5.11323477441395,Phylum,20.0
81RABR,R45_10_18_21,Rhizaria,2021_10_18,18s,0.0080987159853928,Phylum,20.0
81RABR,R45_10_18_21,Stramenopiles,2021_10_18,18s,0.123689480504182,Phylum,20.0
81RABR,R45_10_18_21,Unclassified TSAR,2021_10_18,18s,0.0920308634703734,Phylum,20.0
81RABR,R45_10_18_21,Unclassified unknown,2021_10_18,18s,0.0058899752621039,Phylum,20.0
81RABR,R45_11_15_21,Alveolata,2021_11_15,18s,8.057660082427,Phylum,20.0
81RABR,R45_11_15_21,Unclassified Archaeplastida,2021_11_15,18s,0.002587974974282,Phylum,20.0
81RABR,R45_11_15_21,Chlorophyta,2021_11_15,18s,76.0903462063522,Phylum,20.0
81RABR,R45_11_15_21,Discoba,2021_11_15,18s,0.002587974974282,Phylum,20.0
81RABR,R45_11_15_21,Discosea,2021_11_15,18s,0.001293987487141,Phylum,20.0
81RABR,R45_11_15_21,Unclassified Eukaryota,2021_11_15,18s,1.47643972282788,Phylum,20.0
81RABR,R45_11_15_21,Unclassified Obazoa,2021_11_15,18s,0.0006469937435705,Phylum,20.0
81RABR,R45_11_15_21,Opisthokonta,2021_11_15,18s,13.9873577422506,Phylum,20.0
81RABR,R45_11_15_21,Rhizaria,2021_11_15,18s,0.111282923894126,Phylum,20.0
81RABR,R45_11_15_21,Stramenopiles,2021_11_15,18s,0.267208416094616,Phylum,20.0
81RABR,R45_11_15_21,Streptophyta,2021_11_15,18s,0.0006469937435705,Phylum,20.0
81RABR,R45_11_15_21,Unclassified TSAR,2021_11_15,18s,0.0006469937435705,Phylum,20.0
81RABR,R45_11_15_21,Unclassified unknown,2021_11_15,18s,0.001293987487141,Phylum,20.0
81RABR,R58_10_28_21,Alveolata,2021_10_28,18s,5.73073759254182,Phylum,20.0
81RABR,R58_10_28_21,Chlorophyta,2021_10_28,18s,56.8823690704689,Phylum,20.0
81RABR,R58_10_28_21,Discosea,2021_10_28,18s,0.0137098985467508,Phylum,20.0
81RABR,R58_10_28_21,Unclassified Eukaryota,2021_10_28,18s,10.8582396490266,Phylum,20.0
81RABR,R58_10_28_21,Opisthokonta,2021_10_28,18s,22.1551960515492,Phylum,20.0
81RABR,R58_10_28_21,Rhizaria,2021_10_28,18s,0.575815738963532,Phylum,20.0
81RABR,R58_10_28_21,Stramenopiles,2021_10_28,18s,3.68796270907595,Phylum,20.0
81RABR,R58_10_28_21,Unclassified TSAR,2021_10_28,18s,0.054839594187003,Phylum,20.0
81RABR,R58_10_28_21,Unclassified unknown,2021_10_28,18s,0.0411296956402523,Phylum,20.0
81RABR,R60_11_15_21,Alveolata,2021_11_15,18s,1.51186244181163,Phylum,10.0
81RABR,R60_11_15_21,Chlorophyta,2021_11_15,18s,84.3070334727291,Phylum,10.0
81RABR,R60_11_15_21,Discosea,2021_11_15,18s,0.0017744864340512,Phylum,10.0
81RABR,R60_11_15_21,Unclassified Eukaryota,2021_11_15,18s,0.343067377249901,Phylum,10.0
81RABR,R60_11_15_21,Opisthokonta,2021_11_15,18s,2.10572390174077,Phylum,10.0
81RABR,R60_11_15_21,Rhizaria,2021_11_15,18s,0.0224768281646487,Phylum,10.0
81RABR,R60_11_15_21,Stramenopiles,2021_11_15,18s,11.7045125190018,Phylum,10.0
81RABR,R60_11_15_21,Unclassified unknown,2021_11_15,18s,0.0035489728681024,Phylum,10.0
81RABR,R72_11_15_21,Alveolata,2021_11_15,18s,1.71388512860182,Phylum,10.0
81RABR,R72_11_15_21,Chlorophyta,2021_11_15,18s,33.1396248307871,Phylum,10.0
81RABR,R72_11_15_21,Unclassified Eukaryota,2021_11_15,18s,1.53355250435119,Phylum,10.0
81RABR,R72_11_15_21,Opisthokonta,2021_11_15,18s,62.7712241345968,Phylum,10.0
81RABR,R72_11_15_21,Rhizaria,2021_11_15,18s,0.0058015857667762,Phylum,10.0
81RABR,R72_11_15_21,Stramenopiles,2021_11_15,18s,0.834944884935216,Phylum,10.0
81RABR,R72_11_15_21,Unclassified TSAR,2021_11_15,18s,0.0004834654805646,Phylum,10.0
81RABR,R72_11_15_21,Unclassified unknown,2021_11_15,18s,0.0004834654805646,Phylum,10.0
81RABR,R75_11_15_21,Alveolata,2021_11_15,18s,4.25504949438352,Phylum,10.0
81RABR,R75_11_15_21,Chlorophyta,2021_11_15,18s,17.9640598735292,Phylum,10.0
81RABR,R75_11_15_21,Discosea,2021_11_15,18s,0.0020011206275514,Phylum,10.0
81RABR,R75_11_15_21,Unclassified Eukaryota,2021_11_15,18s,1.78966888124016,Phylum,10.0
81RABR,R75_11_15_21,Unclassified Obazoa,2021_11_15,18s,0.0006670402091838,Phylum,10.0
81RABR,R75_11_15_21,Opisthokonta,2021_11_15,18s,65.4513194055338,Phylum,10.0
81RABR,R75_11_15_21,Rhizaria,2021_11_15,18s,0.0093385629285733,Phylum,10.0
81RABR,R75_11_15_21,Stramenopiles,2021_11_15,18s,10.5245604205021,Phylum,10.0
81RABR,R75_11_15_21,Unclassified TSAR,2021_11_15,18s,0.003335201045919,Phylum,10.0
81RABR,R7_11_15_21,Alveolata,2021_11_15,18s,10.9126888942192,Phylum,30.0
81RABR,R7_11_15_21,Unclassified Archaeplastida,2021_11_15,18s,0.0051970896298073,Phylum,30.0
81RABR,R7_11_15_21,Chlorophyta,2021_11_15,18s,86.4759734548653,Phylum,30.0
81RABR,R7_11_15_21,Discoba,2021_11_15,18s,0.0003997761253697,Phylum,30.0
81RABR,R7_11_15_21,Discosea,2021_11_15,18s,0.0003997761253697,Phylum,30.0
81RABR,R7_11_15_21,Unclassified Eukaryota,2021_11_15,18s,1.78500039977613,Phylum,30.0
81RABR,R7_11_15_21,Opisthokonta,2021_11_15,18s,0.679219637003278,Phylum,30.0
81RABR,R7_11_15_21,Rhizaria,2021_11_15,18s,0.0087950747581354,Phylum,30.0
81RABR,R7_11_15_21,Stramenopiles,2021_11_15,18s,0.131126569121292,Phylum,30.0
81RABR,R7_11_15_21,Unclassified TSAR,2021_11_15,18s,0.0007995522507395,Phylum,30.0
81RABR,R7_11_15_21,Unclassified unknown,2021_11_15,18s,0.0003997761253697,Phylum,30.0
CVWRF,18S_PR_6_9_22,Alveolata,2022_6_22,CVWRF_PR_6_22_22,1.5559964540504,Phylum,
CVWRF,18S_PR_6_9_22,Unclassified Archaeplastida,2022_6_22,CVWRF_PR_6_22_22,0.0016885474270758,Phylum,
CVWRF,18S_PR_6_9_22,Centroplasthelida,2022_6_22,CVWRF_PR_6_22_22,0.0025328211406137,Phylum,
CVWRF,18S_PR_6_9_22,Chlorophyta,2022_6_22,CVWRF_PR_6_22_22,1.83038541095023,Phylum,
CVWRF,18S_PR_6_9_22,Discoba,2022_6_22,CVWRF_PR_6_22_22,0.0025328211406137,Phylum,
CVWRF,18S_PR_6_9_22,Discosea,2022_6_22,CVWRF_PR_6_22_22,0.023639663979062,Phylum,
CVWRF,18S_PR_6_9_22,Unclassified Eukaryota,2022_6_22,CVWRF_PR_6_22_22,26.6368356621217,Phylum,
CVWRF,18S_PR_6_9_22,Unclassified Obazoa,2022_6_22,CVWRF_PR_6_22_22,0.0008442737135379,Phylum,
CVWRF,18S_PR_6_9_22,Opisthokonta,2022_6_22,CVWRF_PR_6_22_22,64.6029802862088,Phylum,
CVWRF,18S_PR_6_9_22,Rhizaria,2022_6_22,CVWRF_PR_6_22_22,2.11068428384482,Phylum,
CVWRF,18S_PR_6_9_22,Stramenopiles,2022_6_22,CVWRF_PR_6_22_22,3.06049221157499,Phylum,
CVWRF,18S_PR_6_9_22,Unclassified TSAR,2022_6_22,CVWRF_PR_6_22_22,0.165477647853434,Phylum,
CVWRF,18S_PR_6_9_22,Tubulinea,2022_6_22,CVWRF_PR_6_22_22,0.0050656422812275,Phylum,
CVWRF,18S_PR_6_9_22,Unclassified unknown,2022_6_22,CVWRF_PR_6_22_22,0.0008442737135379,Phylum,
CVWRF,18S_PSR_6_22_22,Alveolata,2022_2_22,CVWRF_PSR_2_22_22,21.8592670647465,Phylum,
CVWRF,18S_PSR_6_22_22,Unclassified Archaeplastida,2022_2_22,CVWRF_PSR_2_22_22,0.0023416461772626,Phylum,
CVWRF,18S_PSR_6_22_22,Chlorophyta,2022_2_22,CVWRF_PSR_2_22_22,65.6960543261913,Phylum,
CVWRF,18S_PSR_6_22_22,Discosea,2022_2_22,CVWRF_PSR_2_22_22,0.0210748155953635,Phylum,
CVWRF,18S_PSR_6_22_22,Unclassified Eukaryota,2022_2_22,CVWRF_PSR_2_22_22,5.28977871443625,Phylum,
CVWRF,18S_PSR_6_22_22,Unclassified Obazoa,2022_2_22,CVWRF_PSR_2_22_22,0.0011708230886313,Phylum,
CVWRF,18S_PSR_6_22_22,Opisthokonta,2022_2_22,CVWRF_PSR_2_22_22,6.39386488701557,Phylum,
CVWRF,18S_PSR_6_22_22,Rhizaria,2022_2_22,CVWRF_PSR_2_22_22,0.145182062990282,Phylum,
CVWRF,18S_PSR_6_22_22,Stramenopiles,2022_2_22,CVWRF_PSR_2_22_22,0.584240721227023,Phylum,
CVWRF,18S_PSR_6_22_22,Unclassified TSAR,2022_2_22,CVWRF_PSR_2_22_22,0.0023416461772626,Phylum,
CVWRF,18S_PSR_6_22_22,Tubulinea,2022_2_22,CVWRF_PSR_2_22_22,0.0046832923545252,Phylum,
GHR,18S_GHR_5_1_22,Alveolata,2022_5_01,GHR_5_1_22,4.149377593361,Phylum,
GHR,18S_GHR_5_1_22,Chlorophyta,2022_5_01,GHR_5_1_22,56.4661134163209,Phylum,
GHR,18S_GHR_5_1_22,Discosea,2022_5_01,GHR_5_1_22,0.0691562932226833,Phylum,
GHR,18S_GHR_5_1_22,Unclassified Eukaryota,2022_5_01,GHR_5_1_22,10.6500691562932,Phylum,
GHR,18S_GHR_5_1_22,Opisthokonta,2022_5_01,GHR_5_1_22,25.1383125864454,Phylum,
GHR,18S_GHR_5_1_22,Rhizaria,2022_5_01,GHR_5_1_22,1.21023513139696,Phylum,
GHR,18S_GHR_5_1_22,Stramenopiles,2022_5_01,GHR_5_1_22,2.0746887966805,Phylum,
GHR,18S_GHR_5_1_22,Unclassified TSAR,2022_5_01,GHR_5_1_22,0.138312586445367,Phylum,
GHR,18S_GHR_5_1_22,Unclassified unknown,2022_5_01,GHR_5_1_22,0.103734439834025,Phylum,
GHR,18S_GHR_6_15_22,Alveolata,2022_6_15,GHR_6_15_22,39.0112619044663,Phylum,
GHR,18S_GHR_6_15_22,Unclassified Archaeplastida,2022_6_15,GHR_6_15_22,0.0012416653215292,Phylum,
GHR,18S_GHR_6_15_22,Chlorophyta,2022_6_15,GHR_6_15_22,55.9016352732284,Phylum,
GHR,18S_GHR_6_15_22,Discosea,2022_6_15,GHR_6_15_22,0.0335249636812893,Phylum,
GHR,18S_GHR_6_15_22,Unclassified Eukaryota,2022_6_15,GHR_6_15_22,0.56061189267045,Phylum,
GHR,18S_GHR_6_15_22,Unclassified Obazoa,2022_6_15,GHR_6_15_22,0.0018624979822938,Phylum,
GHR,18S_GHR_6_15_22,Opisthokonta,2022_6_15,GHR_6_15_22,4.36072860921067,Phylum,
GHR,18S_GHR_6_15_22,Rhizaria,2022_6_15,GHR_6_15_22,0.0807082458994003,Phylum,
GHR,18S_GHR_6_15_22,Stramenopiles,2022_6_15,GHR_6_15_22,0.0428374535927586,Phylum,
GHR,18S_GHR_6_15_22,Unclassified TSAR,2022_6_15,GHR_6_15_22,0.0055874939468815,Phylum,
TF,TF_05_25_22,Alveolata,2022_05_25,18s,0.409183905433053,Phylum,
TF,TF_05_25_22,Chlorophyta,2022_05_25,18s,7.3204598096619,Phylum,
TF,TF_05_25_22,Unclassified Eukaryota,2022_05_25,18s,0.758157566523104,Phylum,
TF,TF_05_25_22,Opisthokonta,2022_05_25,18s,91.1005572519553,Phylum,
TF,TF_05_25_22,Rhizaria,2022_05_25,18s,0.144996098621923,Phylum,
TF,TF_05_25_22,Stramenopiles,2022_05_25,18s,0.261730245817538,Phylum,
TF,TF_05_25_22,Streptophyta,2022_05_25,18s,0.0024575609935919,Phylum,
TF,TF_05_25_22,Unclassified TSAR,2022_05_25,18s,0.0006143902483979,Phylum,
TF,TF_05_25_22,Unclassified unknown,2022_05_25,18s,0.0018431707451939,Phylum,
TF,TF_06_22_22,Alveolata,2021_06_22,18s,0.164132083544008,Phylum,
TF,TF_06_22_22,Unclassified Archaeplastida,2021_06_22,18s,0.0003889385865971,Phylum,
TF,TF_06_22_22,Chlorophyta,2021_06_22,18s,31.7475010695811,Phylum,
TF,TF_06_22_22,Discosea,2021_06_22,18s,0.0015557543463887,Phylum,
TF,TF_06_22_22,Unclassified Eukaryota,2021_06_22,18s,0.37610361323947,Phylum,
TF,TF_06_22_22,Unclassified Obazoa,2021_06_22,18s,0.0003889385865971,Phylum,
TF,TF_06_22_22,Opisthokonta,2021_06_22,18s,55.6038271556921,Phylum,
TF,TF_06_22_22,Rhizaria,2021_06_22,18s,8.70172299793863,Phylum,
TF,TF_06_22_22,Stramenopiles,2021_06_22,18s,3.39504492240675,Phylum,
TF,TF_06_22_22,Streptophyta,2021_06_22,18s,0.0019446929329858,Phylum,
TF,TF_06_22_22,Unclassified TSAR,2021_06_22,18s,0.0011668157597915,Phylum,
TF,TF_06_22_22,Unclassified unknown,2021_06_22,18s,0.0062230173855548,Phylum,
TF,TF_06_09_22,Alveolata,2022_06_09,18s,0.740625,Phylum,
TF,TF_06_09_22,Unclassified Archaeplastida,2022_06_09,18s,0.0010416666666666,Phylum,
TF,TF_06_09_22,Chlorophyta,2022_06_09,18s,11.7583333333333,Phylum,
TF,TF_06_09_22,Discosea,2022_06_09,18s,0.0010416666666666,Phylum,
TF,TF_06_09_22,Unclassified Eukaryota,2022_06_09,18s,0.45,Phylum,
TF,TF_06_09_22,Opisthokonta,2022_06_09,18s,86.9302083333333,Phylum,
TF,TF_06_09_22,Rhizaria,2022_06_09,18s,0.06875,Phylum,
TF,TF_06_09_22,Stramenopiles,2022_06_09,18s,0.05,Phylum,
control,C1_18S,Alveolata,,Control_1,0.110785822974043,Phylum,
control,C1_18S,Unclassified Archaeplastida,,Control_1,0.0013347689514945,Phylum,
control,C1_18S,Chlorophyta,,Control_1,98.5517756876285,Phylum,
control,C1_18S,Discosea,,Control_1,0.0035593838706519,Phylum,
control,C1_18S,Unclassified Eukaryota,,Control_1,1.02243301684478,Phylum,
control,C1_18S,Opisthokonta,,Control_1,0.295428861264115,Phylum,
control,C1_18S,Rhizaria,,Control_1,0.0048941528221464,Phylum,
control,C1_18S,Stramenopiles,,Control_1,0.0075636907251354,Phylum,
control,C1_18S,Streptophyta,,Control_1,0.0017796919353259,Phylum,
control,C1_18S,Unclassified unknown,,Control_1,0.0004449229838314,Phylum,
control,C2_18S,Alveolata,,Control_2,0.0745963156697749,Phylum,
control,C2_18S,Chlorophyta,,Control_2,98.8528542187855,Phylum,
control,C2_18S,Unclassified Eukaryota,,Control_2,0.895155788037298,Phylum,
control,C2_18S,Opisthokonta,,Control_2,0.158289743006595,Phylum,
control,C2_18S,Rhizaria,,Control_2,0.0009097111667045,Phylum,
control,C2_18S,Stramenopiles,,Control_2,0.0040937002501705,Phylum,
control,C2_18S,Unclassified unknown,,Control_2,0.0141005230839209,Phylum,
pilot,P_10_05_23,Alveolata,2023_10_05,18s,37.0422957388739,Phylum,
pilot,P_10_05_23,Unclassified Archaeplastida,2023_10_05,18s,0.0099915334900426,Phylum,
pilot,P_10_05_23,Chlorophyta,2023_10_05,18s,32.5997444270907,Phylum,
pilot,P_10_05_23,Discoba,2023_10_05,18s,0.0205089371637718,Phylum,
pilot,P_10_05_23,Discosea,2023_10_05,18s,0.168278458779666,Phylum,
pilot,P_10_05_23,Unclassified Eukaryota,2023_10_05,18s,2.65617029780028,Phylum,
pilot,P_10_05_23,Evosea,2023_10_05,18s,0.13357102665636,Phylum,
